Order ID,Order Date,Ship Mode,Segment,City,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
US-2021-1489,2021-07-08,Standard Class,Consumer,Houston,South,Office Supplies,Appliances,3540.19,9,0.1,-324.81
US-2021-1490,2021-07-20,Standard Class,Corporate,Boston,East,Furniture,Tables,669.93,1,0.1,165.74
US-2021-1491,2021-07-01,First Class,Consumer,Nashville,South,Furniture,Furnishings,1418.62,7,0,326.3
US-2021-1492,2021-07-04,Same Day,Consumer,Baltimore,East,Furniture,Furnishings,898.18,1,0.1,146.59
US-2021-1493,2021-07-15,Second Class,Corporate,San Francisco,West,Technology,Machines,1730.5,1,0,322.85
US-2021-1494,2021-07-27,Same Day,Corporate,Nashville,South,Furniture,Chairs,621.22,1,0.4,211.46
US-2021-1495,2021-07-16,Same Day,Corporate,Baltimore,East,Office Supplies,Art,548.54,2,0,102.96
US-2021-1496,2021-07-16,Second Class,Home Office,Indianapolis,Central,Technology,Accessories,2296.51,1,0,611.91
US-2021-1497,2021-07-18,Second Class,Corporate,Seattle,West,Office Supplies,Binders,863.33,4,0.2,292.65
US-2021-1498,2021-07-05,Same Day,Home Office,Indianapolis,Central,Office Supplies,Binders,1744.12,5,0.3,14.85
US-2021-1499,2021-08-01,Second Class,Corporate,Nashville,South,Furniture,Bookcases,3667.61,6,0.3,285.52
US-2021-1500,2021-08-19,Same Day,Consumer,Atlanta,South,Technology,Accessories,213.25,1,0.3,70.47
US-2021-1501,2021-08-10,Standard Class,Consumer,Philadelphia,East,Office Supplies,Appliances,146.28,1,0.1,31.82
US-2021-1502,2021-08-21,Same Day,Consumer,San Francisco,West,Furniture,Tables,6570.59,7,0.2,305.83
US-2021-1503,2021-08-07,Second Class,Home Office,Nashville,South,Furniture,Furnishings,2600.58,2,0,139.97
US-2021-1504,2021-08-15,Same Day,Corporate,Columbus,Central,Office Supplies,Storage,374.3,3,0.2,38.07
US-2021-1505,2021-08-11,Standard Class,Corporate,Indianapolis,Central,Furniture,Furnishings,2244.93,7,0.3,326.1
US-2021-1506,2021-08-20,Same Day,Corporate,Columbus,Central,Technology,Machines,15466.4,8,0,6171.86
US-2021-1507,2021-08-13,First Class,Home Office,Houston,South,Office Supplies,Appliances,1782.83,6,0.4,689.54
US-2021-1508,2021-08-22,Standard Class,Corporate,Atlanta,South,Furniture,Bookcases,936.0,1,0.4,348.62
US-2021-1509,2021-08-18,Standard Class,Corporate,Houston,South,Office Supplies,Art,821.18,9,0.1,199.19
US-2021-1510,2021-08-16,First Class,Home Office,Nashville,South,Technology,Machines,544.77,3,0,108.35
US-2021-1511,2021-08-24,Second Class,Consumer,Denver,West,Office Supplies,Art,1649.81,4,0.1,-31.23
US-2021-1512,2021-08-25,Second Class,Home Office,Atlanta,South,Technology,Machines,4716.48,10,0.2,-120.14
US-2021-1513,2021-08-25,First Class,Consumer,New York,East,Office Supplies,Paper,752.81,3,0.4,184.26
US-2021-1514,2021-08-08,First Class,Home Office,Nashville,South,Furniture,Chairs,5263.49,8,0.1,294.24
US-2021-1515,2021-08-20,Same Day,Home Office,Denver,West,Office Supplies,Binders,1904.78,6,0.3,161.11
US-2021-1516,2021-08-23,Second Class,Home Office,Chicago,Central,Technology,Machines,4846.95,3,0,-112.98
US-2021-1517,2021-08-01,Second Class,Home Office,Baltimore,East,Office Supplies,Storage,2632.18,9,0.2,988.05
US-2021-1518,2021-08-14,First Class,Home Office,Boston,East,Technology,Phones,7901.59,7,0.1,-373.96
US-2021-1519,2021-08-04,Standard Class,Corporate,Nashville,South,Furniture,Furnishings,8556.39,10,0.1,1373.24
US-2021-1520,2021-08-26,Same Day,Home Office,Atlanta,South,Technology,Copiers,2392.45,5,0,-164.23
US-2021-1521,2021-08-02,Standard Class,Home Office,Denver,West,Technology,Accessories,909.74,2,0.1,331.65
US-2021-1522,2021-08-19,Same Day,Corporate,Houston,South,Technology,Machines,5199.2,4,0,1653.98
US-2021-1523,2021-08-02,Second Class,Corporate,Boston,East,Furniture,Bookcases,1980.09,2,0.1,660.31
US-2021-1524,2021-09-11,Same Day,Consumer,Boston,East,Furniture,Bookcases,4631.54,4,0.3,1456.2
US-2021-1525,2021-09-06,Same Day,Consumer,Atlanta,South,Technology,Copiers,13689.04,10,0.2,1577.76
US-2021-1526,2021-09-22,Standard Class,Corporate,Los Angeles,West,Furniture,Chairs,1016.14,1,0,-48.56
US-2021-1527,2021-09-22,Same Day,Consumer,Dallas,Central,Furniture,Chairs,1093.2,3,0,120.75
US-2021-1528,2021-09-01,Second Class,Corporate,New York,East,Furniture,Chairs,876.64,2,0,337.38
US-2021-1529,2021-09-06,First Class,Home Office,Denver,West,Technology,Accessories,4267.22,5,0.1,260.51
US-2021-1530,2021-09-20,Standard Class,Corporate,Philadelphia,East,Furniture,Tables,2080.61,10,0.3,285.48
US-2021-1531,2021-09-22,Second Class,Consumer,Chicago,Central,Furniture,Chairs,2390.42,3,0.1,851.25
US-2021-1532,2021-09-16,Same Day,Corporate,Boston,East,Office Supplies,Appliances,1385.42,8,0.1,51.54
US-2021-1533,2021-09-09,Second Class,Consumer,Houston,South,Office Supplies,Binders,396.54,2,0.4,47.52
US-2021-1534,2021-09-23,Second Class,Consumer,Nashville,South,Furniture,Bookcases,12873.65,9,0.1,3558.54
US-2021-1535,2021-09-18,Same Day,Corporate,Chicago,Central,Furniture,Bookcases,168.78,2,0,-9.41
US-2021-1536,2021-09-23,Standard Class,Corporate,Philadelphia,East,Office Supplies,Paper,1934.26,8,0.4,250.02
US-2021-1537,2021-09-04,Second Class,Home Office,San Francisco,West,Office Supplies,Paper,143.6,5,0.3,50.64
US-2021-1538,2021-09-23,Second Class,Consumer,Nashville,South,Furniture,Bookcases,542.91,1,0,167.16
US-2021-1539,2021-09-16,Same Day,Consumer,Atlanta,South,Furniture,Tables,13324.42,9,0.1,147.41
US-2021-1540,2021-09-23,Same Day,Corporate,San Francisco,West,Technology,Copiers,1153.13,1,0.3,256.46
US-2021-1541,2021-09-25,Same Day,Home Office,Houston,South,Office Supplies,Art,878.56,4,0.2,11.57
US-2021-1542,2021-09-11,Same Day,Consumer,Los Angeles,West,Office Supplies,Appliances,139.32,6,0.1,8.03
US-2021-1543,2021-09-04,Second Class,Corporate,Baltimore,East,Office Supplies,Art,1927.8,5,0,24.35
US-2021-1544,2021-09-20,Standard Class,Corporate,New York,East,Technology,Machines,2260.77,1,0.2,79.31
US-2021-1545,2021-09-08,Standard Class,Home Office,New York,East,Furniture,Tables,977.4,5,0.1,258.87
US-2021-1546,2021-09-10,Standard Class,Consumer,New Orleans,South,Technology,Machines,10950.72,10,0.4,-964.39
US-2021-1547,2021-09-09,Second Class,Corporate,New York,East,Technology,Machines,5232.34,3,0.3,-25.52
US-2021-1548,2021-09-20,Second Class,Consumer,Denver,West,Furniture,Chairs,6561.31,5,0.1,-593.27
US-2021-1549,2021-09-09,Standard Class,Corporate,Seattle,West,Office Supplies,Storage,1064.07,7,0,166.45
US-2021-1550,2021-09-17,First Class,Corporate,Columbus,Central,Office Supplies,Storage,4403.79,10,0.1,73.53
US-2021-1551,2021-09-09,First Class,Home Office,San Francisco,West,Technology,Copiers,507.79,2,0.3,-0.73
US-2021-1552,2021-10-04,Second Class,Home Office,Nashville,South,Technology,Copiers,13326.64,7,0.1,3832.23
US-2021-1553,2021-10-18,Same Day,Home Office,Philadelphia,East,Technology,Machines,5561.72,2,0,-468.42
US-2021-1554,2021-10-18,Same Day,Corporate,Boston,East,Technology,Phones,901.32,5,0.4,120.25
US-2021-1555,2021-10-19,Second Class,Consumer,Baltimore,East,Office Supplies,Appliances,550.56,9,0.1,214.71
US-2021-1556,2021-10-05,Same Day,Corporate,Nashville,South,Office Supplies,Paper,1703.1,5,0,158.46
US-2021-1557,2021-10-22,First Class,Corporate,Houston,South,Furniture,Furnishings,286.66,1,0.2,37.45
US-2021-1558,2021-10-08,Standard Class,Corporate,Columbus,Central,Office Supplies,Paper,1836.75,5,0,698.42
US-2021-1559,2021-10-08,First Class,Home Office,Philadelphia,East,Furniture,Furnishings,4070.52,3,0.1,617.29
US-2021-1560,2021-10-09,First Class,Corporate,Baltimore,East,Furniture,Bookcases,5829.73,4,0.1,-17.53
US-2021-1561,2021-10-19,First Class,Home Office,Philadelphia,East,Technology,Phones,1890.29,1,0,26.25
US-2021-1562,2021-10-22,First Class,Consumer,Dallas,Central,Furniture,Tables,713.39,1,0.4,141.16
US-2021-1563,2021-10-11,Second Class,Consumer,Dallas,Central,Furniture,Tables,1047.87,5,0.4,55.57
US-2021-1564,2021-10-07,First Class,Home Office,Nashville,South,Technology,Copiers,6386.61,3,0.1,1797.14
US-2021-1565,2021-10-09,Standard Class,Home Office,Los Angeles,West,Technology,Copiers,10021.33,7,0.3,1247.29
US-2021-1566,2021-10-03,Standard Class,Corporate,Dallas,Central,Technology,Phones,12552.2,10,0,-1080.88
US-2021-1567,2021-10-23,Second Class,Consumer,Dallas,Central,Technology,Phones,14938.91,7,0,1338.26
US-2021-1568,2021-10-24,First Class,Corporate,Los Angeles,West,Office Supplies,Appliances,2310.45,7,0.2,720.75
US-2021-1569,2021-10-19,First Class,Consumer,Indianapolis,Central,Office Supplies,Binders,326.66,5,0.1,74.0
US-2021-1570,2021-10-26,Second Class,Consumer,Dallas,Central,Technology,Copiers,219.54,3,0,51.0
US-2021-1571,2021-10-27,First Class,Consumer,Denver,West,Technology,Machines,7414.02,4,0.1,1445.76
US-2021-1572,2021-10-17,Same Day,Corporate,Los Angeles,West,Technology,Copiers,8410.58,8,0.3,2114.1
US-2021-1573,2021-10-18,Second Class,Consumer,Denver,West,Office Supplies,Storage,322.92,2,0,71.64
US-2021-1574,2021-10-20,Standard Class,Corporate,San Francisco,West,Technology,Accessories,12744.96,8,0,-1108.9
US-2021-1575,2021-10-03,Same Day,Home Office,Indianapolis,Central,Technology,Copiers,4558.56,6,0.2,280.49
US-2021-1576,2021-10-05,First Class,Consumer,New York,East,Office Supplies,Storage,2076.06,7,0,825.73
US-2021-1577,2021-10-02,Second Class,Corporate,Indianapolis,Central,Furniture,Chairs,3994.93,5,0.3,367.67
US-2021-1578,2021-11-28,Second Class,Home Office,Boston,East,Technology,Copiers,14231.7,6,0,-837.92
US-2021-1579,2021-11-27,Second Class,Consumer,Dallas,Central,Furniture,Bookcases,5413.14,5,0.1,1231.43
US-2021-1580,2021-11-22,First Class,Corporate,Nashville,South,Office Supplies,Appliances,1323.84,3,0,42.35
US-2021-1581,2021-11-11,Standard Class,Consumer,Atlanta,South,Office Supplies,Appliances,675.44,4,0,200.88
US-2021-1582,2021-11-21,Same Day,Consumer,Atlanta,South,Furniture,Tables,9926.8,10,0,1217.12
US-2021-1583,2021-11-02,Standard Class,Corporate,Dallas,Central,Office Supplies,Art,687.12,8,0.3,119.25
US-2021-1584,2021-11-05,Standard Class,Home Office,Atlanta,South,Office Supplies,Appliances,1250.75,4,0.1,276.31
US-2021-1585,2021-11-07,Second Class,Consumer,New York,East,Furniture,Chairs,1762.34,1,0.1,339.1
US-2021-1586,2021-11-21,Same Day,Consumer,Boston,East,Furniture,Bookcases,5905.2,7,0,499.55
US-2021-1587,2021-11-04,First Class,Corporate,Philadelphia,East,Office Supplies,Storage,27.7,1,0.1,1.35
US-2021-1588,2021-11-04,Same Day,Consumer,Los Angeles,West,Technology,Accessories,8683.42,7,0.1,1955.31
US-2021-1589,2021-11-16,Second Class,Consumer,New York,East,Technology,Copiers,23749.65,9,0,6684.49
US-2021-1590,2021-11-14,Standard Class,Home Office,Columbus,Central,Technology,Phones,2303.32,9,0.1,695.29
US-2021-1591,2021-11-23,First Class,Consumer,Indianapolis,Central,Technology,Phones,17871.35,9,0.1,1926.02
US-2021-1592,2021-11-21,Second Class,Home Office,Los Angeles,West,Furniture,Furnishings,2906.78,2,0,14.7
US-2021-1593,2021-11-07,Standard Class,Home Office,Atlanta,South,Furniture,Bookcases,4294.51,8,0.4,900.85
US-2021-1594,2021-11-18,First Class,Consumer,New Orleans,South,Furniture,Bookcases,6729.8,5,0.1,-560.43
US-2021-1595,2021-11-17,Standard Class,Consumer,Los Angeles,West,Furniture,Bookcases,176.42,1,0.2,64.64
US-2021-1596,2021-11-20,Standard Class,Consumer,Philadelphia,East,Office Supplies,Binders,402.82,7,0.1,-34.16
US-2021-1597,2021-11-11,Standard Class,Consumer,Denver,West,Furniture,Chairs,5250.28,5,0.1,1786.86
US-2021-1598,2021-11-09,Same Day,Corporate,Boston,East,Furniture,Tables,973.99,1,0,47.24
US-2021-1599,2021-11-08,Same Day,Consumer,Indianapolis,Central,Furniture,Bookcases,12417.86,10,0.3,4347.49
US-2021-1600,2021-11-01,Same Day,Corporate,New York,East,Technology,Copiers,3379.1,6,0.1,1149.54
US-2021-1601,2021-11-28,First Class,Corporate,New Orleans,South,Furniture,Tables,1384.78,2,0,461.79
US-2021-1602,2021-11-11,First Class,Home Office,Los Angeles,West,Technology,Machines,3501.3,3,0,-321.05
US-2021-1603,2021-11-19,Same Day,Home Office,New Orleans,South,Technology,Copiers,8208.12,4,0.3,-571.62
US-2021-1604,2021-11-05,Standard Class,Corporate,Nashville,South,Technology,Phones,9595.95,5,0,2091.95
US-2021-1605,2021-11-01,First Class,Consumer,Dallas,Central,Technology,Machines,22583.3,10,0,3362.34
US-2021-1606,2021-11-02,Standard Class,Home Office,Chicago,Central,Technology,Machines,9259.45,6,0.3,2974.29
US-2021-1607,2021-12-05,First Class,Corporate,Columbus,Central,Office Supplies,Appliances,321.79,6,0.1,22.55
US-2021-1608,2021-12-08,Standard Class,Consumer,New Orleans,South,Furniture,Bookcases,3230.78,5,0.1,1102.17
US-2021-1609,2021-12-01,Second Class,Corporate,Chicago,Central,Technology,Copiers,5100.95,3,0.1,1863.94
US-2021-1610,2021-12-08,First Class,Consumer,Atlanta,South,Technology,Phones,22792.56,8,0,837.53
US-2021-1611,2021-12-03,Standard Class,Consumer,Dallas,Central,Furniture,Bookcases,3523.27,5,0.3,1047.58
US-2021-1612,2021-12-14,Second Class,Corporate,Denver,West,Technology,Machines,2309.07,9,0.1,758.95
US-2021-1613,2021-12-25,Same Day,Corporate,Boston,East,Technology,Machines,15883.92,6,0,470.77
US-2021-1614,2021-12-25,First Class,Consumer,Seattle,West,Technology,Copiers,3959.28,2,0.1,-68.77
US-2021-1615,2021-12-06,Standard Class,Home Office,Columbus,Central,Furniture,Chairs,5061.28,6,0.4,217.0
US-2021-1616,2021-12-02,Same Day,Home Office,Houston,South,Technology,Accessories,861.28,8,0,298.51
US-2021-1617,2021-12-27,First Class,Corporate,Indianapolis,Central,Office Supplies,Appliances,209.66,3,0.4,25.83
US-2021-1618,2021-12-23,Same Day,Corporate,Philadelphia,East,Technology,Copiers,4802.9,5,0,-204.7
US-2021-1619,2021-12-06,First Class,Consumer,Nashville,South,Furniture,Furnishings,1684.47,1,0,-49.08
US-2021-1620,2021-12-11,Standard Class,Home Office,Philadelphia,East,Furniture,Furnishings,1303.18,2,0.2,-26.49
US-2021-1621,2021-12-16,Standard Class,Corporate,Denver,West,Furniture,Bookcases,3291.15,5,0,634.04
US-2021-1622,2021-12-10,Standard Class,Corporate,Nashville,South,Office Supplies,Appliances,1147.72,5,0.2,194.94
US-2021-1623,2021-12-11,Same Day,Consumer,New York,East,Office Supplies,Paper,133.41,1,0.1,40.52
US-2021-1624,2021-12-14,First Class,Corporate,Dallas,Central,Technology,Phones,604.46,2,0.1,81.19
US-2021-1625,2021-12-08,Second Class,Home Office,New Orleans,South,Technology,Copiers,10391.65,9,0.1,1960.81
US-2021-1626,2021-12-04,First Class,Consumer,Columbus,Central,Technology,Machines,4282.9,10,0,-151.62
US-2021-1627,2021-12-20,Same Day,Corporate,Boston,East,Furniture,Tables,15929.2,10,0.2,2627.74
US-2021-1628,2021-12-02,Standard Class,Consumer,Los Angeles,West,Furniture,Tables,1984.07,4,0.1,394.83
US-2021-1629,2021-12-06,Second Class,Home Office,Indianapolis,Central,Furniture,Chairs,14199.44,8,0,756.57
US-2021-1630,2021-12-19,Same Day,Consumer,Baltimore,East,Office Supplies,Art,527.24,3,0.4,48.68
US-2021-1631,2021-12-27,First Class,Home Office,Denver,West,Technology,Phones,1300.49,3,0.2,482.92
US-2021-1632,2021-12-24,Same Day,Consumer,Atlanta,South,Office Supplies,Appliances,1499.58,5,0.1,153.78
US-2022-1633,2022-01-21,First Class,Home Office,Indianapolis,Central,Office Supplies,Art,192.51,1,0.2,13.17
US-2022-1634,2022-01-22,Standard Class,Consumer,Dallas,Central,Office Supplies,Binders,63.41,2,0.1,19.89
US-2022-1635,2022-01-24,Second Class,Home Office,New York,East,Office Supplies,Paper,137.59,7,0.1,-7.95
US-2022-1636,2022-01-25,Standard Class,Home Office,Denver,West,Furniture,Chairs,7028.8,10,0.2,-433.9
US-2022-1637,2022-01-16,Standard Class,Corporate,Boston,East,Furniture,Furnishings,11243.71,8,0.2,280.98
US-2022-1638,2022-01-18,Standard Class,Home Office,Houston,South,Furniture,Furnishings,13272.96,8,0,3873.12
US-2022-1639,2022-01-13,First Class,Consumer,San Francisco,West,Furniture,Bookcases,331.08,3,0,53.74
US-2022-1640,2022-01-12,Second Class,Home Office,Nashville,South,Furniture,Furnishings,5081.97,3,0.1,687.81
US-2022-1641,2022-01-14,Second Class,Corporate,San Francisco,West,Office Supplies,Storage,851.2,7,0.2,16.41
US-2022-1642,2022-01-07,Same Day,Consumer,Boston,East,Technology,Accessories,424.55,1,0.2,98.63
US-2022-1643,2022-01-17,Second Class,Consumer,Atlanta,South,Office Supplies,Binders,2870.07,9,0.1,243.22
US-2022-1644,2022-01-02,Second Class,Home Office,Atlanta,South,Office Supplies,Appliances,793.98,3,0,158.14
US-2022-1645,2022-01-15,Standard Class,Corporate,Boston,East,Office Supplies,Appliances,76.61,1,0.3,12.52
US-2022-1646,2022-01-07,Standard Class,Consumer,New York,East,Technology,Phones,3528.17,3,0.2,452.14
US-2022-1647,2022-01-18,Second Class,Consumer,New Orleans,South,Technology,Machines,3486.94,6,0.1,233.93
US-2022-1648,2022-01-10,Second Class,Consumer,San Francisco,West,Technology,Phones,881.5,1,0.4,-1.23
US-2022-1649,2022-01-20,Standard Class,Consumer,Baltimore,East,Technology,Copiers,1190.25,1,0,-72.73
US-2022-1650,2022-01-22,First Class,Corporate,Chicago,Central,Furniture,Furnishings,405.91,1,0.4,65.49
US-2022-1651,2022-02-06,Second Class,Home Office,Nashville,South,Technology,Phones,1393.42,1,0.3,103.56
US-2022-1652,2022-02-23,Standard Class,Home Office,Dallas,Central,Furniture,Tables,7885.44,8,0.4,-246.51
US-2022-1653,2022-02-07,First Class,Home Office,Philadelphia,East,Furniture,Tables,1020.53,8,0.4,74.1
US-2022-1654,2022-02-09,First Class,Home Office,Baltimore,East,Furniture,Chairs,9175.05,5,0,3280.28
US-2022-1655,2022-02-17,First Class,Home Office,Dallas,Central,Furniture,Furnishings,3232.71,7,0.2,284.79
US-2022-1656,2022-02-20,Same Day,Corporate,Dallas,Central,Office Supplies,Appliances,1699.32,4,0,-132.5
US-2022-1657,2022-02-28,Same Day,Corporate,Dallas,Central,Technology,Accessories,2539.05,1,0,912.74
US-2022-1658,2022-02-23,Second Class,Home Office,Columbus,Central,Office Supplies,Storage,85.86,6,0,15.62
US-2022-1659,2022-02-12,Second Class,Corporate,Seattle,West,Office Supplies,Art,122.6,1,0,7.04
US-2022-1660,2022-02-09,Standard Class,Corporate,Los Angeles,West,Technology,Copiers,11015.34,6,0.3,1126.68
US-2022-1661,2022-02-07,Second Class,Consumer,Boston,East,Technology,Accessories,14480.48,9,0.4,2502.94
US-2022-1662,2022-02-20,Second Class,Corporate,Houston,South,Technology,Machines,9971.52,6,0,-231.38
US-2022-1663,2022-02-01,Standard Class,Home Office,Columbus,Central,Office Supplies,Paper,108.74,1,0.2,18.43
US-2022-1664,2022-02-07,Second Class,Corporate,Houston,South,Technology,Accessories,10066.18,8,0.1,3406.21
US-2022-1665,2022-02-04,Standard Class,Consumer,Denver,West,Office Supplies,Binders,2010.8,5,0,138.53
US-2022-1666,2022-02-25,Second Class,Home Office,Seattle,West,Furniture,Tables,5047.04,4,0.2,1666.29
US-2022-1667,2022-02-03,First Class,Consumer,Atlanta,South,Furniture,Bookcases,2883.55,2,0.1,1011.01
US-2022-1668,2022-02-20,Second Class,Corporate,Nashville,South,Office Supplies,Storage,1334.52,4,0,222.98
US-2022-1669,2022-03-12,Same Day,Home Office,Denver,West,Furniture,Bookcases,13795.47,9,0,2038.69
US-2022-1670,2022-03-20,Standard Class,Corporate,New York,East,Office Supplies,Appliances,78.68,1,0.4,2.52
US-2022-1671,2022-03-12,Same Day,Corporate,Los Angeles,West,Office Supplies,Appliances,2555.04,10,0.4,741.06
US-2022-1672,2022-03-09,First Class,Corporate,Chicago,Central,Technology,Machines,14916.18,6,0,-586.95
US-2022-1673,2022-03-06,Standard Class,Consumer,Columbus,Central,Furniture,Bookcases,7496.31,7,0.1,2740.83
US-2022-1674,2022-03-21,Second Class,Home Office,Denver,West,Furniture,Furnishings,830.7,4,0.1,243.78
US-2022-1675,2022-03-07,Second Class,Consumer,Chicago,Central,Office Supplies,Art,1840.72,8,0,251.48
US-2022-1676,2022-03-06,First Class,Home Office,Dallas,Central,Office Supplies,Storage,943.45,7,0.3,-77.44
US-2022-1677,2022-03-18,Same Day,Corporate,Dallas,Central,Office Supplies,Paper,2347.68,8,0,462.27
US-2022-1678,2022-03-13,Same Day,Consumer,Nashville,South,Furniture,Furnishings,5277.84,7,0.3,244.01
US-2022-1679,2022-03-05,Second Class,Home Office,Boston,East,Furniture,Furnishings,2684.12,3,0.1,726.37
US-2022-1680,2022-03-20,First Class,Corporate,Los Angeles,West,Office Supplies,Art,627.37,4,0.3,84.64
US-2022-1681,2022-03-02,Same Day,Corporate,Indianapolis,Central,Office Supplies,Binders,2866.46,8,0.1,324.83
US-2022-1682,2022-03-03,Standard Class,Consumer,Chicago,Central,Office Supplies,Art,960.74,8,0.3,365.02
US-2022-1683,2022-03-17,Standard Class,Consumer,San Francisco,West,Furniture,Tables,3504.6,6,0,601.57
US-2022-1684,2022-03-10,Second Class,Corporate,Chicago,Central,Technology,Phones,2373.5,7,0.4,-166.02
US-2022-1685,2022-03-12,First Class,Home Office,San Francisco,West,Office Supplies,Appliances,1598.02,8,0.4,98.87
US-2022-1686,2022-03-15,Standard Class,Home Office,Atlanta,South,Furniture,Furnishings,7189.3,6,0.2,2320.36
US-2022-1687,2022-03-26,First Class,Home Office,New York,East,Office Supplies,Storage,116.79,1,0.4,1.24
US-2022-1688,2022-03-17,First Class,Consumer,Chicago,Central,Furniture,Chairs,6322.14,4,0.2,511.92
US-2022-1689,2022-03-12,Second Class,Home Office,Dallas,Central,Furniture,Chairs,11543.47,9,0.2,3903.13
US-2022-1690,2022-03-17,Standard Class,Corporate,Houston,South,Furniture,Furnishings,5458.8,7,0.3,1329.08
US-2022-1691,2022-03-04,Standard Class,Consumer,New Orleans,South,Technology,Phones,7015.42,8,0.2,2419.53
US-2022-1692,2022-03-06,Same Day,Corporate,Seattle,West,Technology,Copiers,1055.13,1,0,286.04
US-2022-1693,2022-03-16,Standard Class,Home Office,Dallas,Central,Office Supplies,Appliances,1771.52,6,0.1,400.97
US-2022-1694,2022-03-26,Same Day,Corporate,Philadelphia,East,Technology,Copiers,3302.24,4,0,285.68
US-2022-1695,2022-03-10,Second Class,Home Office,Denver,West,Furniture,Chairs,6940.16,10,0.2,1445.4
US-2022-1696,2022-03-13,Second Class,Consumer,Houston,South,Office Supplies,Storage,1404.56,10,0.2,123.5
US-2022-1697,2022-03-25,Same Day,Consumer,Denver,West,Office Supplies,Paper,1338.17,6,0.1,238.7
US-2022-1698,2022-04-06,Same Day,Corporate,Baltimore,East,Furniture,Tables,1368.76,5,0.2,-48.78
US-2022-1699,2022-04-14,Same Day,Home Office,Houston,South,Furniture,Bookcases,3368.4,5,0.3,1214.81
US-2022-1700,2022-04-22,First Class,Home Office,New Orleans,South,Technology,Accessories,252.06,5,0.4,100.28
US-2022-1701,2022-04-03,Same Day,Consumer,Seattle,West,Technology,Accessories,6327.6,10,0.4,-181.23
US-2022-1702,2022-04-22,Same Day,Home Office,Philadelphia,East,Technology,Phones,2798.93,9,0.4,1018.3
US-2022-1703,2022-04-04,Second Class,Consumer,Columbus,Central,Furniture,Bookcases,544.88,10,0.2,-54.22
US-2022-1704,2022-04-26,Second Class,Home Office,Boston,East,Office Supplies,Appliances,162.04,7,0.1,3.72
US-2022-1705,2022-04-09,Standard Class,Consumer,Boston,East,Furniture,Furnishings,3468.36,3,0.3,960.44
US-2022-1706,2022-04-07,Standard Class,Consumer,New York,East,Technology,Machines,5102.7,6,0,558.45
US-2022-1707,2022-04-21,Second Class,Corporate,New York,East,Furniture,Tables,8148.41,7,0.3,2023.69
US-2022-1708,2022-04-19,Second Class,Home Office,Baltimore,East,Furniture,Tables,959.86,4,0.4,155.95
US-2022-1709,2022-04-28,Standard Class,Corporate,Baltimore,East,Office Supplies,Storage,2830.65,9,0.3,345.22
US-2022-1710,2022-04-12,Standard Class,Corporate,Philadelphia,East,Technology,Phones,2129.07,1,0.2,-18.54
US-2022-1711,2022-04-04,First Class,Corporate,New York,East,Office Supplies,Paper,1730.16,6,0,577.43
US-2022-1712,2022-04-18,First Class,Consumer,Houston,South,Technology,Copiers,9047.28,6,0,2586.75
US-2022-1713,2022-04-12,Standard Class,Home Office,Atlanta,South,Technology,Machines,860.02,7,0,67.29
US-2022-1714,2022-04-14,Same Day,Consumer,Philadelphia,East,Office Supplies,Paper,3488.76,9,0,80.8
US-2022-1715,2022-04-05,Standard Class,Home Office,New York,East,Office Supplies,Storage,4949.4,10,0,-483.5
US-2022-1716,2022-04-03,Second Class,Home Office,Philadelphia,East,Technology,Accessories,1819.56,3,0,4.13
US-2022-1717,2022-04-17,Same Day,Corporate,Baltimore,East,Furniture,Tables,4493.02,9,0.4,1110.52
US-2022-1718,2022-04-15,Standard Class,Corporate,Philadelphia,East,Furniture,Furnishings,2562.95,3,0.4,847.66
US-2022-1719,2022-04-06,Same Day,Home Office,Nashville,South,Technology,Phones,17302.32,7,0,1599.57
US-2022-1720,2022-04-10,Same Day,Home Office,Baltimore,East,Technology,Phones,19695.97,7,0,1476.18
US-2022-1721,2022-04-27,Second Class,Corporate,Dallas,Central,Technology,Copiers,7822.66,8,0.1,-676.63
US-2022-1722,2022-04-07,Same Day,Corporate,Denver,West,Technology,Copiers,6641.05,5,0,-582.43
US-2022-1723,2022-04-18,Second Class,Consumer,Los Angeles,West,Furniture,Furnishings,1747.52,1,0,425.69
US-2022-1724,2022-04-09,Second Class,Home Office,Nashville,South,Technology,Machines,6379.72,3,0.1,189.83
US-2022-1725,2022-04-28,First Class,Home Office,Philadelphia,East,Technology,Accessories,10426.69,7,0.1,236.49
US-2022-1726,2022-04-09,Second Class,Consumer,Baltimore,East,Technology,Accessories,3257.76,4,0,527.15
US-2022-1727,2022-04-18,First Class,Home Office,Columbus,Central,Technology,Copiers,9192.67,9,0.2,1046.92
US-2022-1728,2022-05-20,Same Day,Corporate,Nashville,South,Office Supplies,Storage,5.46,1,0.2,1.41
US-2022-1729,2022-05-25,Second Class,Consumer,Los Angeles,West,Office Supplies,Storage,839.88,3,0,-76.38
US-2022-1730,2022-05-20,First Class,Corporate,San Francisco,West,Technology,Machines,6349.99,5,0.1,325.59
US-2022-1731,2022-05-13,Same Day,Consumer,Dallas,Central,Office Supplies,Art,3931.36,8,0,851.31
US-2022-1732,2022-05-27,Second Class,Corporate,Chicago,Central,Technology,Phones,8346.6,8,0.1,1851.49
US-2022-1733,2022-05-25,Standard Class,Consumer,Denver,West,Office Supplies,Appliances,3067.02,9,0,-106.48
